seqid	bp	p_val	calibrated.pvalue	p.bonf	start	end	strand	gene_id	description	dist_to_start	dist_to_end	in_gene	in_window	position	distance
Chr4	5383224	4.246610094750953e-7	5.535525902511819e-27	0.040919910212010704	5431224	5432576	-	Sdiv_ptg000010l_1039-R	Similar to LHCB3: Chlorophyll a-b binding protein 3%2C chloroplastic (Arabidopsis thaliana)	-48000	-49352	FALSE	TRUE	upstream	48000
Chr4	5383224	4.246610094750953e-7	5.535525902511819e-27	0.040919910212010704	5437597	5442337	-	Sdiv_ptg000010l_1040-R	Similar to MRE11: Double-strand break repair protein MRE11 (Arabidopsis thaliana)	-54373	-59113	FALSE	TRUE	upstream	54373
Chr4	5383224	4.246610094750953e-7	5.535525902511819e-27	0.040919910212010704	5445055	5450392	+	Sdiv_ptg000010l_1041-R	Similar to CNGC4: Cyclic nucleotide-gated ion channel 4 (Arabidopsis thaliana)	-61831	-67168	FALSE	TRUE	upstream	61831
Chr4	5383224	4.246610094750953e-7	5.535525902511819e-27	0.040919910212010704	5318776	5321259	+	Sdiv_ptg000010l_1025-R	Similar to WDR25: WD repeat-containing protein 25 (Homo sapiens)	64448	61965	FALSE	TRUE	downstream	61965
Chr4	5383224	4.246610094750953e-7	5.535525902511819e-27	0.040919910212010704	5450944	5452670	+	Sdiv_ptg000010l_1042-R	Protein of unknown function	-67720	-69446	FALSE	TRUE	upstream	67720
Chr4	5383224	4.246610094750953e-7	5.535525902511819e-27	0.040919910212010704	5313890	5314354	-	Sdiv_ptg000010l_1024-R	Protein of unknown function	69334	68870	FALSE	TRUE	downstream	68870
Chr4	5383224	4.246610094750953e-7	5.535525902511819e-27	0.040919910212010704	5302726	5308072	-	Sdiv_ptg000010l_1023-R	Protein of unknown function	80498	75152	FALSE	TRUE	downstream	75152
Chr4	5383224	4.246610094750953e-7	5.535525902511819e-27	0.040919910212010704	5302717	5305631	+	Sdiv_ptg000010l_1022-R	Similar to BGLU41: Putative beta-glucosidase 41 (Arabidopsis thaliana)	80507	77593	FALSE	TRUE	downstream	77593
Chr4	5383224	4.246610094750953e-7	5.535525902511819e-27	0.040919910212010704	5300324	5302293	-	Sdiv_ptg000010l_1021-R	Similar to ORRM2: Organelle RRM domain-containing protein 2%2C mitochondrial (Arabidopsis thaliana)	82900	80931	FALSE	TRUE	downstream	80931
Chr4	5383224	4.246610094750953e-7	5.535525902511819e-27	0.040919910212010704	5298037	5298786	-	Sdiv_ptg000010l_1020-R	Protein of unknown function	85187	84438	FALSE	TRUE	downstream	84438
Chr4	5383224	4.246610094750953e-7	5.535525902511819e-27	0.040919910212010704	5290111	5293187	-	Sdiv_ptg000010l_1019-R	Similar to CRLK1: Calcium/calmodulin-regulated receptor-like kinase 1 (Arabidopsis thaliana)	93113	90037	FALSE	TRUE	downstream	90037
Chr4	5383224	4.246610094750953e-7	5.535525902511819e-27	0.040919910212010704	5287590	5289532	-	Sdiv_ptg000010l_1018-R	Similar to RPL24: 50S ribosomal protein L24%2C chloroplastic (Arabidopsis thaliana)	95634	93692	FALSE	TRUE	downstream	93692
Chr4	5383224	4.246610094750953e-7	5.535525902511819e-27	0.040919910212010704	5284272	5286067	+	Sdiv_ptg000010l_1017-R	Protein of unknown function	98952	97157	FALSE	TRUE	downstream	97157
Chr5	14295930	7.151306173075095e-7	2.6568926318972686e-24	0.0689092711531343	14300214	14301265	+	Sdiv_ptg000004l_0446-R	Protein of unknown function	-4284	-5335	FALSE	TRUE	upstream	4284
Chr5	14295930	7.151306173075095e-7	2.6568926318972686e-24	0.0689092711531343	14301738	14302895	+	Sdiv_ptg000004l_0447-R	Protein of unknown function	-5808	-6965	FALSE	TRUE	upstream	5808
Chr5	14295930	7.151306173075095e-7	2.6568926318972686e-24	0.0689092711531343	14302298	14302557	-	Sdiv_ptg000004l_0448-R	Protein of unknown function	-6368	-6627	FALSE	TRUE	upstream	6368
Chr5	14295930	7.151306173075095e-7	2.6568926318972686e-24	0.0689092711531343	14306859	14307320	-	Sdiv_ptg000004l_0449-R	Protein of unknown function	-10929	-11390	FALSE	TRUE	upstream	10929
Chr5	14295930	7.151306173075095e-7	2.6568926318972686e-24	0.0689092711531343	14311283	14311744	-	Sdiv_ptg000004l_0450-R	Protein of unknown function	-15353	-15814	FALSE	TRUE	upstream	15353
Chr5	14295930	7.151306173075095e-7	2.6568926318972686e-24	0.0689092711531343	14311986	14313431	+	Sdiv_ptg000004l_0451-R	Similar to TOL9: TOM1-like protein 9 (Arabidopsis thaliana)	-16056	-17501	FALSE	TRUE	upstream	16056
Chr6	20652277	3.634221150739367e-7	7.704787510492423e-28	0.03501899158640947	20645226	20648190	+	Sdiv_ptg000012l_1901-R	Protein of unknown function	7051	4087	FALSE	TRUE	downstream	4087
Chr6	20652277	3.634221150739367e-7	7.704787510492423e-28	0.03501899158640947	20661578	20663447	+	Sdiv_ptg000012l_1902-R	Protein of unknown function	-9301	-11170	FALSE	TRUE	upstream	9301
Chr6	20652277	3.634221150739367e-7	7.704787510492423e-28	0.03501899158640947	20595919	20596417	-	Sdiv_ptg000012l_1900-R	Protein of unknown function	56358	55860	FALSE	TRUE	downstream	55860
Chr6	20652277	3.634221150739367e-7	7.704787510492423e-28	0.03501899158640947	20749413	20749601	-	Sdiv_ptg000012l_1903-R	Protein of unknown function	-97136	-97324	FALSE	TRUE	upstream	97136
Chr8	23967306	6.778143237260001e-6	1.949506798840653e-15	0.6531351041991365	23965583	23966628	-	Sdiv_ptg000027l_0302-R	Protein of unknown function	1723	678	FALSE	TRUE	downstream	678
Chr8	23967306	6.778143237260001e-6	1.949506798840653e-15	0.6531351041991365	23969894	23970616	+	Sdiv_ptg000027l_0303-R	Protein of unknown function	-2588	-3310	FALSE	TRUE	upstream	2588
Chr8	23967306	6.778143237260001e-6	1.949506798840653e-15	0.6531351041991365	23975379	23976515	-	Sdiv_ptg000027l_0304-R	Protein of unknown function	-8073	-9209	FALSE	TRUE	upstream	8073
Chr8	23967306	6.778143237260001e-6	1.949506798840653e-15	0.6531351041991365	23946390	23947171	-	Sdiv_ptg000027l_0301-R	Protein of unknown function	20916	20135	FALSE	TRUE	downstream	20135
Chr8	23967306	6.778143237260001e-6	1.949506798840653e-15	0.6531351041991365	23998957	23999383	+	Sdiv_ptg000027l_0305-R	Protein of unknown function	-31651	-32077	FALSE	TRUE	upstream	31651
Chr8	23967306	6.778143237260001e-6	1.949506798840653e-15	0.6531351041991365	23903605	23904547	+	Sdiv_ptg000027l_0300-R	Similar to IIL1: 3-isopropylmalate dehydratase large subunit%2C chloroplastic (Arabidopsis thaliana)	63701	62759	FALSE	TRUE	downstream	62759
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22641864	22643810	+	Sdiv_ptg000007l_2014-R	Similar to PCMP-H47: Pentatricopeptide repeat-containing protein At5g65570 (Arabidopsis thaliana)	208	-1738	TRUE	TRUE	in_gene	0
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22638326	22641356	-	Sdiv_ptg000007l_2013-R	Similar to At5g65560: Pentatricopeptide repeat-containing protein At5g65560 (Arabidopsis thaliana)	3746	716	FALSE	TRUE	downstream	716
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22634074	22636690	+	Sdiv_ptg000007l_2012-R	Protein of unknown function	7998	5382	FALSE	TRUE	downstream	5382
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22629410	22631599	-	Sdiv_ptg000007l_2011-R	Similar to RBK1: Receptor-like cytosolic serine/threonine-protein kinase RBK1 (Arabidopsis thaliana)	12662	10473	FALSE	TRUE	downstream	10473
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22652566	22652913	-	Sdiv_ptg000007l_2015-R	Protein of unknown function	-10494	-10841	FALSE	TRUE	upstream	10494
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22654259	22656699	-	Sdiv_ptg000007l_2016-R	Similar to GTE7: Transcription factor GTE7 (Arabidopsis thaliana)	-12187	-14627	FALSE	TRUE	upstream	12187
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22624535	22628000	+	Sdiv_ptg000007l_2010-R	Similar to AIL7: AP2-like ethylene-responsive transcription factor AIL7 (Arabidopsis thaliana)	17537	14072	FALSE	TRUE	downstream	14072
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22619035	22621984	-	Sdiv_ptg000007l_2009-R	Similar to PUB50: Putative U-box domain-containing protein 50 (Arabidopsis thaliana)	23037	20088	FALSE	TRUE	downstream	20088
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22618650	22618898	-	Sdiv_ptg000007l_2008-R	Protein of unknown function	23422	23174	FALSE	TRUE	downstream	23174
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22618434	22618718	+	Sdiv_ptg000007l_2007-R	Similar to SKIP34: Protein SKIP34 (Arabidopsis thaliana)	23638	23354	FALSE	TRUE	downstream	23354
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22615059	22618013	-	Sdiv_ptg000007l_2006-R	Similar to At5g65490: Protein ecdysoneless homolog (Arabidopsis thaliana)	27013	24059	FALSE	TRUE	downstream	24059
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22666339	22668492	+	Sdiv_ptg000007l_2017-R	Similar to BHLH93: Transcription factor bHLH93 (Arabidopsis thaliana)	-24267	-26420	FALSE	TRUE	upstream	24267
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22614449	22615229	+	Sdiv_ptg000007l_2005-R	Protein of unknown function	27623	26843	FALSE	TRUE	downstream	26843
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22613681	22614396	+	Sdiv_ptg000007l_2004-R	Protein of unknown function	28391	27676	FALSE	TRUE	downstream	27676
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22609226	22612304	+	Sdiv_ptg000007l_2003-R	Similar to OFUT39: O-fucosyltransferase 39 (Arabidopsis thaliana)	32846	29768	FALSE	TRUE	downstream	29768
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22673238	22674584	-	Sdiv_ptg000007l_2018-R	Similar to At5g65660: Uncharacterized protein At5g65660 (Arabidopsis thaliana)	-31166	-32512	FALSE	TRUE	upstream	31166
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22674076	22674373	+	Sdiv_ptg000007l_2019-R	Protein of unknown function	-32004	-32301	FALSE	TRUE	upstream	32004
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22598363	22606424	-	Sdiv_ptg000007l_2002-R	Similar to KIN14B: Kinesin-like protein KIN-14B (Arabidopsis thaliana)	43709	35648	FALSE	TRUE	downstream	35648
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22681242	22684108	+	Sdiv_ptg000007l_2020-R	Similar to IAA9: Auxin-responsive protein IAA9 (Arabidopsis thaliana)	-39170	-42036	FALSE	TRUE	upstream	39170
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22593843	22597730	+	Sdiv_ptg000007l_2001-R	Similar to UBP17: Ubiquitin carboxyl-terminal hydrolase 17 (Arabidopsis thaliana)	48229	44342	FALSE	TRUE	downstream	44342
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22588172	22593393	+	Sdiv_ptg000007l_2000-R	Protein of unknown function	53900	48679	FALSE	TRUE	downstream	48679
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22587576	22587734	+	Sdiv_ptg000007l_1999-R	Protein of unknown function	54496	54338	FALSE	TRUE	downstream	54338
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22583846	22586186	-	Sdiv_ptg000007l_1998-R	Similar to GRF8: 14-3-3-like protein GF14 kappa (Arabidopsis thaliana)	58226	55886	FALSE	TRUE	downstream	55886
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22700360	22703721	+	Sdiv_ptg000007l_2021-R	Similar to PCK2: Phosphoenolpyruvate carboxykinase (ATP) 2 (Arabidopsis thaliana)	-58288	-61649	FALSE	TRUE	upstream	58288
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22579209	22581814	-	Sdiv_ptg000007l_1997-R	Similar to CYCD4-1: Cyclin-D4-1 (Arabidopsis thaliana)	62863	60258	FALSE	TRUE	downstream	60258
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22704078	22707349	-	Sdiv_ptg000007l_2022-R	Similar to At5g65687: Probable sphingolipid transporter spinster homolog 1 (Arabidopsis thaliana)	-62006	-65277	FALSE	TRUE	upstream	62006
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22572580	22573431	+	Sdiv_ptg000007l_1996-R	Similar to ZHD1: Zinc-finger homeodomain protein 1 (Arabidopsis thaliana)	69492	68641	FALSE	TRUE	downstream	68641
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22711299	22715534	+	Sdiv_ptg000007l_2023-R	Similar to BAM1: Leucine-rich repeat receptor-like serine/threonine-protein kinase BAM1 (Arabidopsis thaliana)	-69227	-73462	FALSE	TRUE	upstream	69227
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22560687	22564848	-	Sdiv_ptg000007l_1995-R	Similar to DTX27: Protein DETOXIFICATION 27 (Arabidopsis thaliana)	81385	77224	FALSE	TRUE	downstream	77224
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22719907	22721289	+	Sdiv_ptg000007l_2024-R	Similar to NIFS1: Cysteine desulfurase%2C mitochondrial (Arabidopsis thaliana)	-77835	-79217	FALSE	TRUE	upstream	77835
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22722286	22730724	+	Sdiv_ptg000007l_2025-R	Similar to CRWN4: Protein CROWDED NUCLEI 4 (Arabidopsis thaliana)	-80214	-88652	FALSE	TRUE	upstream	80214
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22555949	22560704	-	Sdiv_ptg000007l_1994-R	Similar to DTX27: Protein DETOXIFICATION 27 (Arabidopsis thaliana)	86123	81368	FALSE	TRUE	downstream	81368
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22734570	22736050	+	Sdiv_ptg000007l_2026-R	Similar to RAX3: Transcription factor RAX3 (Arabidopsis thaliana)	-92498	-93978	FALSE	TRUE	upstream	92498
Chr9	22642072	2.0439197598585435e-5	2.4945289031050543e-12	1	22546704	22549140	-	Sdiv_ptg000007l_1993-R	Similar to ATHB-5: Homeobox-leucine zipper protein ATHB-5 (Arabidopsis thaliana)	95368	92932	FALSE	TRUE	downstream	92932
